2022.01.03 09:39:48,1.13351,1.13367,2,514.9999999999987,2022.01.03 11:13:24,1.13494,1.1351
2022.01.03 13:24:55,1.13622,1.13638,1,312.9999999999855,2022.01.03 16:15:37,1.13345,1.13361
2022.01.03 19:19:48,1.12827,1.12843,2,865.0000000000045,2022.01.04 01:37:36,1.12996,1.13012
2022.01.04 04:44:44,1.13086,1.13102,1,296.0000000000073,2022.01.04 08:28:26,1.12945,1.12961
2022.01.04 09:49:48,1.12856,1.12872,2,261.0000000000001,2022.01.04 11:31:03,1.13068,1.13084
2022.01.04 11:34:48,1.13061,1.13077,1,251.0000000000012,2022.01.04 13:24:37,1.12823,1.12839
2022.01.04 14:29:49,1.12762,1.12778,2,361.9999999999956,2022.01.04 17:34:37,1.13042,1.13058
2022.01.04 18:04:56,1.13183,1.13199,1,502.9999999999868,2022.01.04 21:00:37,1.12778,1.12794
2022.01.05 02:59:22,1.12764,1.1278,2,454.9999999999832,2022.01.05 03:45:30,1.12871,1.12887
2022.01.05 19:24:52,1.13409,1.13425,1,695.0000000000011,2022.01.05 21:17:36,1.1322,1.13236
2022.01.05 22:49:48,1.13044,1.1306,2,442.000000000009,2022.01.06 03:46:06,1.13135,1.13151
2022.01.06 04:59:49,1.13183,1.13199,1,182.9999999999998,2022.01.06 08:10:13,1.1304,1.13056
2022.01.06 09:49:55,1.12855,1.12871,2,360.0000000000047,2022.01.06 12:08:29,1.13112,1.13128
2022.01.06 17:14:56,1.13251,1.13267,1,473.0000000000123,2022.01.06 18:11:17,1.13014,1.1303
2022.01.06 22:04:48,1.12856,1.12872,2,456.9999999999962,2022.01.07 03:02:13,1.12992,1.13008
2022.01.07 12:09:48,1.13167,1.13183,1,331.9999999999989,2022.01.07 14:12:40,1.12993,1.13009
2022.01.07 15:14:49,1.12975,1.12991,2,246.0000000000128,2022.01.07 15:34:19,1.13187,1.13203
2022.01.07 15:39:56,1.12984,1.13,1,273.9999999999964,2022.01.07 15:51:02,1.12939,1.12955
2022.01.07 15:54:51,1.13009,1.13025,2,298.9999999999826,2022.01.07 16:58:03,1.13215,1.13231
2022.01.07 21:34:52,1.13634,1.1365,1,725.9999999999822,2022.01.10 01:25:36,1.135,1.13516
2022.01.10 10:19:49,1.13223,1.13239,2,441.9999999999868,2022.01.10 11:14:29,1.13376,1.13392
2022.01.10 11:24:56,1.13381,1.13397,1,239.9999999999958,2022.01.10 14:19:30,1.13198,1.13214
2022.01.10 16:29:56,1.12882,1.12898,2,595.9999999999965,2022.01.10 19:39:18,1.13265,1.13281
2022.01.11 07:54:47,1.13404,1.1342,1,591.9999999999925,2022.01.11 08:43:18,1.13337,1.13353
2022.01.11 08:54:55,1.13344,1.1336,2,126.9999999999882,2022.01.11 09:25:04,1.13436,1.13452
2022.01.11 11:14:48,1.13509,1.13525,1,202.9999999999976,2022.01.11 11:45:27,1.13307,1.13323
2022.01.11 16:59:49,1.13153,1.13169,2,389.0000000000171,2022.01.11 18:29:01,1.13428,1.13444
2022.01.11 21:19:48,1.13711,1.13727,1,621.0000000000048,2022.01.12 03:30:26,1.13638,1.13654
2022.01.12 03:34:47,1.13662,1.13678,2,109.0000000000035,2022.01.12 05:05:08,1.13728,1.13744
2022.01.12 07:39:55,1.1375,1.13766,1,139.0000000000002,2022.01.12 08:57:03,1.13669,1.13685
2022.01.12 12:49:56,1.13567,1.13583,2,232.9999999999943,2022.01.12 15:19:40,1.13728,1.13744
2022.01.12 22:04:55,1.14514,1.1453,1,980.000000000003,2022.01.13 03:54:25,1.14385,1.14401
2022.01.13 05:14:47,1.14391,1.14407,2,170.0000000000035,2022.01.13 09:22:30,1.14467,1.14483
2022.01.13 16:49:47,1.14763,1.14779,1,456.9999999999962,2022.01.13 17:55:46,1.14523,1.14539
2022.01.13 18:34:56,1.14535,1.14551,2,342.9999999999822,2022.01.14 03:07:37,1.14602,1.14618
2022.01.14 07:44:47,1.148,1.14816,1,356.9999999999851,2022.01.14 09:18:44,1.14618,1.14634
2022.01.14 21:24:55,1.1401,1.14026,2,842.9999999999936,2022.01.17 04:51:40,1.1416,1.14176
2022.01.17 10:44:47,1.14333,1.14349,1,358.9999999999982,2022.01.17 13:40:40,1.1411,1.14126
2022.01.17 15:24:56,1.13926,1.13942,2,425.999999999993,2022.01.17 19:09:02,1.14141,1.14157
2022.01.18 05:14:44,1.14187,1.14203,1,296.9999999999917,2022.01.18 05:38:30,1.14039,1.14055
2022.01.18 06:04:26,1.13886,1.13902,2,364.0000000000088,2022.01.18 10:36:39,1.1405,1.14066
2022.01.18 10:39:48,1.14026,1.14042,1,207.0000000000016,2022.01.18 11:00:00,1.13884,1.139
2022.01.18 22:59:56,1.13156,1.13172,2,912.0000000000016,2022.01.19 06:31:30,1.13298,1.13314
2022.01.20 10:09:56,1.1366,1.13676,1,544.0000000000111,2022.01.20 11:50:22,1.13446,1.13462
2022.01.20 14:24:55,1.13317,1.13333,2,378.0000000000117,2022.01.20 15:46:37,1.13563,1.13579
2022.01.20 15:54:49,1.13538,1.13554,1,266.0000000000106,2022.01.20 17:46:23,1.13304,1.1332
2022.01.21 03:04:48,1.13016,1.13032,2,568.9999999999973,2022.01.21 03:52:30,1.13164,1.1318
2022.01.21 16:34:49,1.13571,1.13587,1,588.999999999995,2022.01.24 01:00:01,1.13375,1.13391
2022.01.24 10:19:56,1.13198,1.13214,2,503.9999999999933,2022.01.24 10:32:28,1.13307,1.13323
2022.01.24 11:34:49,1.13335,1.13351,1,270.999999999999,2022.01.24 13:48:46,1.13086,1.13102
2022.01.24 17:49:55,1.12917,1.12933,2,461.0000000000003,2022.01.24 19:20:45,1.13063,1.13079
2022.01.25 00:44:54,1.13336,1.13352,1,445.9999999999908,2022.01.25 03:52:46,1.1316,1.13176
2022.01.25 17:14:48,1.12689,1.12705,2,717.9999999999964,2022.01.25 19:35:15,1.12801,1.12817
2022.01.26 04:44:48,1.13099,1.13115,1,475.0000000000032,2022.01.26 06:56:06,1.13,1.13016
2022.01.26 15:34:55,1.12747,1.12763,2,391.000000000008,2022.01.26 16:11:40,1.12888,1.12904
2022.01.26 21:34:49,1.12953,1.12969,1,287.000000000015,2022.01.26 23:16:44,1.12731,1.12747
2022.01.27 19:54:55,1.11327,1.11343,2,1690.000000000014,2022.01.28 04:22:40,1.11486,1.11502
2022.01.28 05:24:47,1.11548,1.11564,1,245.0000000000063,2022.01.28 09:09:47,1.11425,1.11441
2022.01.28 10:54:56,1.11234,1.1125,2,344.0000000000109,2022.01.28 15:40:29,1.11433,1.11449
2022.01.28 16:44:56,1.11664,1.1168,1,521.0000000000158,2022.01.31 01:01:47,1.11411,1.11427
2022.01.31 01:04:55,1.11388,1.11404,2,357.0000000000073,2022.01.31 03:54:02,1.11538,1.11554
2022.01.31 10:44:56,1.11806,1.11822,1,446.000000000013,2022.01.31 13:15:30,1.11597,1.11613
2022.01.31 14:24:49,1.11459,1.11475,2,362.0000000000178,2022.01.31 15:48:02,1.11814,1.1183
2022.01.31 22:59:49,1.12428,1.12444,1,1016.000000000017,2022.02.01 02:55:05,1.1221,1.12226
2022.02.01 02:59:49,1.12232,1.12248,2,269.0000000000081,2022.02.01 05:09:35,1.12325,1.12341
2022.02.01 13:49:48,1.12773,1.12789,1,577.9999999999895,2022.02.01 17:40:37,1.12525,1.12541
2022.02.01 20:54:55,1.12359,1.12375,2,442.9999999999933,2022.02.01 23:06:30,1.12635,1.12651
2022.02.02 04:54:42,1.12766,1.12782,1,435.0000000000076,2022.02.02 08:30:06,1.12697,1.12713
2022.02.02 08:39:48,1.12659,1.12675,2,113.0000000000075,2022.02.02 09:58:03,1.12773,1.12789
2022.02.02 15:19:56,1.13217,1.13233,1,634.0000000000011,2022.02.02 17:30:14,1.13011,1.13027
2022.02.02 17:44:56,1.12934,1.1295,2,374.999999999992,2022.02.03 05:26:21,1.13046,1.13062
2022.02.03 05:39:59,1.13049,1.13065,1,156.9999999999849,2022.02.03 08:25:44,1.12939,1.12955
2022.02.03 15:04:56,1.12782,1.12798,2,409.9999999999992,2022.02.03 16:20:03,1.12977,1.12993
2022.02.04 06:44:42,1.14704,1.1472,1,2046.000000000014,2022.02.04 10:09:23,1.14505,1.14521
2022.02.04 10:24:51,1.14446,1.14462,2,321.0000000000157,2022.02.04 12:18:38,1.14679,1.14695
2022.02.04 14:19:49,1.14778,1.14794,1,440.0000000000181,2022.02.04 15:46:19,1.14488,1.14504
2022.02.04 19:29:49,1.14256,1.14272,2,720.0000000000094,2022.02.04 21:41:18,1.14573,1.14589
2022.02.04 22:19:49,1.14598,1.14614,1,524.9999999999976,2022.02.07 03:08:24,1.14466,1.14482
2022.02.07 05:09:48,1.14247,1.14263,2,395.9999999999963,2022.02.07 10:36:26,1.14398,1.14414
2022.02.07 10:49:56,1.14393,1.14409,1,245.0000000000063,2022.02.07 11:14:38,1.14246,1.14262
2022.02.07 11:39:49,1.14174,1.1419,2,340.0000000000069,2022.02.07 14:48:07,1.14485,1.14501
2022.02.07 14:54:48,1.14573,1.14589,1,435.9999999999919,2022.02.07 18:52:39,1.14197,1.14213
2022.02.07 20:19:47,1.14177,1.14193,2,415.9999999999941,2022.02.08 03:08:18,1.14432,1.14448
2022.02.08 03:29:47,1.14468,1.14484,1,314.9999999999986,2022.02.08 04:01:20,1.14323,1.14339
2022.02.08 09:34:49,1.13968,1.13984,2,522.0000000000002,2022.02.08 13:15:26,1.14228,1.14244
2022.02.08 13:49:49,1.14302,1.14318,1,371.9999999999945,2022.02.08 20:20:29,1.14018,1.14034
2022.02.08 20:24:48,1.1403,1.14046,2,322.0000000000001,2022.02.09 04:00:27,1.14227,1.14243
2022.02.09 05:14:47,1.14278,1.14294,1,311.0000000000168,2022.02.09 08:55:24,1.14176,1.14192
2022.02.09 09:59:49,1.14083,1.14099,2,300.0000000000114,2022.02.09 12:10:35,1.14272,1.14288
2022.02.09 19:39:56,1.14425,1.14441,1,453.9999999999988,2022.02.09 22:13:40,1.1425,1.14266
2022.02.10 02:49:12,1.1415,1.14166,2,348.9999999999993,2022.02.10 04:54:06,1.14262,1.14278
2022.02.10 06:09:47,1.14302,1.14318,1,185.0000000000129,2022.02.10 09:27:27,1.14194,1.1421
2022.02.10 09:29:49,1.14187,1.14203,2,121.0000000000155,2022.02.10 10:01:36,1.14309,1.14325
2022.02.10 11:29:55,1.14438,1.14454,1,269.0000000000081,2022.02.10 15:30:34,1.14217,1.14233
2022.02.10 17:34:56,1.1384,1.13856,2,714.9999999999989,2022.02.10 18:55:15,1.14409,1.14425
2022.02.10 20:59:56,1.14925,1.14941,1,1200.000000000001,2022.02.11 01:00:04,1.14464,1.1448
2022.02.11 08:54:55,1.13703,1.13719,2,1248.000000000005,2022.02.11 11:04:04,1.13939,1.13955
2022.02.11 15:24:49,1.14126,1.14142,1,479.9999999999915,2022.02.11 16:40:28,1.13829,1.13845
2022.02.14 23:49:56,1.12831,1.12847,2,1380.999999999988,2022.02.15 03:04:05,1.13136,1.13152
2022.02.15 09:24:50,1.13244,1.1326,1,482.0000000000046,2022.02.15 09:57:38,1.13128,1.13144
2022.02.15 10:09:49,1.13151,1.13167,2,188.0000000000104,2022.02.15 10:12:48,1.13275,1.13291
2022.02.15 15:44:49,1.13591,1.13607,1,504.9999999999998,2022.02.15 17:01:04,1.13356,1.13372
2022.02.15 17:19:56,1.13265,1.13281,2,395.9999999999963,2022.02.15 18:37:29,1.13593,1.13609
2022.02.15 18:44:49,1.13625,1.13641,1,480.9999999999981,2022.02.16 03:04:06,1.13502,1.13518
2022.02.16 04:34:48,1.13452,1.13468,2,234.0000000000009,2022.02.16 08:10:10,1.13559,1.13575
2022.02.16 10:54:56,1.13883,1.13899,1,503.9999999999933,2022.02.16 14:48:29,1.13702,1.13718
2022.02.16 16:34:56,1.13539,1.13555,2,421.999999999989,2022.02.16 21:12:28,1.13822,1.13838
2022.02.16 21:44:48,1.13882,1.13898,1,426.9999999999995,2022.02.17 01:45:30,1.13692,1.13708
2022.02.17 01:49:47,1.1372,1.13736,2,286.9999999999928,2022.02.17 04:53:40,1.13842,1.13858
2022.02.17 04:54:44,1.13838,1.13854,1,177.9999999999893,2022.02.17 05:55:36,1.13663,1.13679
2022.02.17 06:24:49,1.13283,1.13299,2,617.0000000000008,2022.02.17 10:25:28,1.1384,1.13856
2022.02.17 10:29:48,1.13842,1.13858,1,628.0000000000063,2022.02.17 17:39:49,1.13507,1.13523
2022.02.17 17:44:56,1.13551,1.13567,2,354.9999999999942,2022.02.18 03:33:05,1.13689,1.13705
2022.02.18 10:49:49,1.1373,1.13746,1,263.9999999999976,2022.02.18 12:51:38,1.13616,1.13632
2022.02.21 01:34:48,1.13135,1.13151,2,640.0000000000183,2022.02.21 02:59:29,1.13336,1.13352
2022.02.21 10:19:56,1.13793,1.13809,1,773.0000000000014,2022.02.21 11:02:44,1.13573,1.13589
2022.02.22 05:39:56,1.12891,1.12907,2,1022.999999999996,2022.02.22 08:43:37,1.13089,1.13105
2022.02.22 13:19:49,1.13556,1.13572,1,788.0000000000108,2022.02.22 18:01:02,1.13346,1.13362
2022.02.22 21:29:49,1.13259,1.13275,2,446.9999999999974,2022.02.23 04:02:08,1.13356,1.13372
2022.02.23 04:04:44,1.13378,1.13394,1,167.9999999999904,2022.02.23 04:36:06,1.13228,1.13244
2022.02.23 09:04:56,1.13161,1.13177,2,228.9999999999903,2022.02.23 09:36:08,1.13299,1.13315
2022.02.23 11:59:56,1.13554,1.1357,1,430.9999999999814,2022.02.23 17:05:28,1.13356,1.13372
2022.02.24 07:34:56,1.12087,1.12103,2,1506.999999999992,2022.02.24 11:39:00,1.12528,1.12544
2022.02.24 11:39:56,1.12516,1.12532,1,473.0000000000123,2022.02.24 12:03:59,1.11961,1.11977
2022.02.24 13:24:48,1.1244,1.12456,2,1006.000000000018,2022.02.24 13:39:40,1.12572,1.12588
2022.02.24 13:44:59,1.11751,1.11767,1,1070.000000000015,2022.02.24 16:23:28,1.11541,1.11557
2022.02.24 20:34:51,1.11057,1.11073,2,1556.000000000002,2022.02.24 22:58:01,1.11564,1.1158
2022.02.25 07:29:56,1.12268,1.12284,1,1220.999999999983,2022.02.25 10:41:33,1.11949,1.11965
2022.02.25 14:09:56,1.11668,1.11684,2,626.9999999999998,2022.02.25 15:55:40,1.11875,1.11891
2022.02.25 22:24:56,1.12569,1.12585,1,1011.000000000006,2022.02.28 00:05:00,1.11366,1.11382
2022.02.28 00:09:49,1.11472,1.11488,2,1299.000000000006,2022.02.28 09:17:27,1.11692,1.11708
2022.02.28 19:09:56,1.12434,1.1245,1,1094.000000000017,2022.03.01 02:47:37,1.1206,1.12076
2022.03.01 06:04:47,1.11911,1.11927,2,558.000000000014,2022.03.01 08:46:00,1.12049,1.12065
2022.03.01 10:04:49,1.12262,1.12278,1,423.0000000000178,2022.03.01 11:52:03,1.11929,1.11945
2022.03.02 11:44:56,1.1062,1.10636,2,1742.000000000021,2022.03.02 14:21:28,1.11118,1.11134
2022.03.02 14:59:49,1.11157,1.11173,1,605.000000000011,2022.03.02 17:43:37,1.10752,1.10768
2022.03.02 18:29:56,1.10629,1.10645,2,617.0000000000008,2022.03.02 19:40:26,1.11188,1.11204
2022.03.02 19:44:56,1.1137,1.11386,1,862.0000000000072,2022.03.03 02:24:30,1.11087,1.11103
2022.03.03 20:24:49,1.10381,1.10397,2,1103.00000000001,2022.03.04 01:40:30,1.10663,1.10679
2022.03.04 01:44:59,1.10654,1.1067,1,343.0000000000044,2022.03.04 02:08:39,1.10489,1.10505
2022.03.04 16:24:56,1.08921,1.08937,2,1822.000000000012,2022.03.04 21:27:15,1.09274,1.0929
2022.03.04 23:49:55,1.09371,1.09387,1,543.0000000000045,2022.03.07 01:00:29,1.09071,1.09087
2022.03.07 03:24:56,1.08236,1.08252,2,1183.999999999985,2022.03.07 07:18:37,1.08855,1.08871
2022.03.07 09:19:56,1.08918,1.08934,1,762.9999999999803,2022.03.07 11:27:29,1.08628,1.08644
2022.03.07 13:39:56,1.08159,1.08175,2,917.9999999999965,2022.03.07 15:32:25,1.08774,1.0879
2022.03.07 18:59:56,1.09151,1.09167,1,1266.000000000011,2022.03.07 20:46:29,1.0875,1.08766
2022.03.08 00:49:56,1.0851,1.08526,2,869.999999999993,2022.03.08 09:32:37,1.08816,1.08832
2022.03.08 22:59:56,1.09551,1.09567,1,1126.999999999989,2022.03.09 02:09:44,1.08954,1.0897
2022.03.09 02:29:56,1.08898,1.08914,2,682.9999999999891,2022.03.09 04:30:05,1.09194,1.0921
